#Name Ra Dec Flux[V] maj_ax min_ax
NGC7031 316.80916666666667 50.87 9.1 14.2 14.2
NGC7032 318.84531666666663 -68.28789361111112 -- 0.513 0.472
NGC7033 317.4011704166666 15.124933611111112 -- 0.577 0.404
NGC7034 317.40913374999997 15.150695555555556 -- 0.683 0.519
NGC7035 317.6925 -23.136666666666667 -- 1.148 0.891
NGC7036 317.5083333333333 15.518333333333333 -- -- --
NGC7037 317.7291666666667 33.73166666666667 -- -- --
NGC7038 318.78124125 -47.220465000000004 -- 1.873 0.974
NGC7039 317.6629166666667 45.596944444444446 7.6 17.3 17.3
NGC7040 318.31867041666663 8.86488861111111 -- 0.453 0.399
NGC7041 319.13486916666665 -48.363550277777776 11.11 2.167 0.823
NGC7042 318.4412004166667 13.574889722222222 -- 1.133 0.884
NGC7043 318.5174029166667 13.626046666666667 -- 0.563 0.462
NGC7044 318.28416666666664 42.49388888888889 12.0 5.8 5.8
NGC7046 318.73354958333334 2.8348569444444447 -- 0.99 0.653
NGC7047 319.11520916666666 0.8265063888888888 -- 0.943 0.491
NGC7048 318.5632816666667 46.288084166666664 -- 0.917 0.917
NGC7049 319.75118999999995 -48.5621425 10.74 4.27 2.95
NGC7050 318.8041666666667 36.165 -- -- --
NGC7051 319.9638795833333 -8.782988611111112 -- 0.84 0.806
NGC7052 319.63768375 26.446992777777776 13.09 1.76 0.88
NGC7053 320.28173458333333 23.08494333333333 -- 0.927 0.778
NGC7055 319.85 57.583333333333336 -- -- --
NGC7056 320.53128291666667 18.66571833333333 13.09 0.877 0.736
NGC7057 321.24461833333334 -42.46042166666667 -- 0.887 0.692
NGC7058 320.4479166666667 50.82194444444445 -- 13.1 13.1
NGC7059 321.8394383333333 -60.01466194444444 12.3 1.053 0.674
NGC7060 321.47328708333333 -42.41119138888889 -- 0.807 0.726
NGC7061 321.8619504166667 -49.063493055555554 -- 0.59 0.437
NGC7062 320.8620833333333 46.385 8.3 5.8 5.8
NGC7063 321.1220833333333 36.50694444444444 7.0 14.4 14.4
NGC7064 322.25975 -52.76736111111111 12.69 1.902 0.308
NGC7065 321.67715375 -6.994867222222222 -- 0.657 0.525
NGC7066 321.55734375000003 14.183015277777777 -- 0.57 0.49
NGC7067 321.05791666666664 48.011944444444445 9.7 3.7 3.7
NGC7068 321.63474833333333 12.184389166666667 -- 0.773 0.325
NGC7069 322.0245375 -1.646886111111111 -- 0.793 0.524
NGC7070 322.60578791666666 -43.08717583333333 12.29 1.06 0.806
NGC7071 321.6625 47.919999999999995 -- -- --
NGC7072 322.6538708333334 -43.153505555555554 12.81 0.49 0.412
NGC7073 322.3584666666667 -11.488264444444443 -- 0.54 0.367
NGC7074 322.4119570833334 6.682745555555556 -- 0.57 0.285
NGC7075 322.8873479166666 -38.61787777777778 -- 0.937 0.693
NGC7076 321.59808333333336 62.892175 -- 0.95 0.95
NGC7077 322.498475 2.4143749999999997 13.67 0.433 0.338
NGC7078 322.49304166666667 12.167 -- 12.3 12.3
NGC7079 323.1468408333334 -44.067614444444445 11.61 1.623 1.006
NGC7080 322.50799916666665 26.717881388888888 12.33 0.95 0.722
NGC7081 322.850425 2.4913330555555557 -- 0.487 0.467
NGC7082 322.18583333333333 47.10305555555556 7.2 23.4 23.4
NGC7083 323.93597958333334 -63.902833055555554 11.04 1.78 0.997
NGC7084 323.1375 17.508333333333333 -- -- --
NGC7085 323.1051687500001 6.581382777777778 -- 0.8 0.24
NGC7086 322.62416666666667 51.59305555555556 8.4 14.4 14.4
NGC7087 323.6395033333333 -40.81866194444445 -- 0.873 0.576
NGC7089 323.36258333333336 0.82325 6.25 12.9 12.9
NGC7090 324.1202708333334 -54.55731944444444 11.05 8.13 1.55
NGC7091 323.53251 -36.653842777777776 -- 0.547 0.426
NGC7092 322.88916666666665 48.246944444444445 -- 120.4 120.4
NGC7093 323.5875 45.965 -- -- --
NGC7094 324.2207029166667 12.78863861111111 13.65 1.583 1.583
NGC7095 328.1104891666667 -81.53086361111112 -- 1.123 0.876
NGC7096 325.33018541666667 -63.90866027777778 11.58 1.047 0.9
NGC7097 325.05384625 -42.539410833333335 11.71 1.273 0.917
NGC7098 326.06729041666665 -75.1113511111111 11.37 2.277 1.275
NGC7099 325.0921666666667 -23.179861111111112 7.1 11.0 11.0
NGC7100 324.89421916666663 8.876875833333333 -- 0.603 0.555
NGC7101 324.89166666666665 8.9 -- 0.52 0.2
NGC7102 324.9356991666666 6.286330555555556 -- 0.637 0.42
NGC7103 324.9642108333333 -22.473734722222222 -- 0.857 0.771
NGC7104 325.0132520833334 -22.424746944444447 -- 0.577 0.519
NGC7106 325.6524095833333 -52.69951583333333 -- 0.683 0.533
NGC7107 325.61041666666665 -44.79194444444444 -- 2.0 1.12
NGC7108 325.4739645833333 -6.708815277777778 -- 0.583 0.49
NGC7109 325.49380375000004 -34.44591972222222 -- 0.58 0.534
NGC7110 325.5506 -34.16213611111111 -- 0.85 0.51
NGC7111 325.4739645833333 -6.708815277777778 -- 0.583 0.49
NGC7112 325.59518541666665 12.498304166666665 -- 1.027 0.287
NGC7113 325.6110066666667 12.569236111111111 -- 0.77 0.616
NGC7114 325.43303208333333 42.84139972222223 -- -- --
NGC7115 325.91019666666665 -25.351555 -- 1.43 0.4
NGC7116 325.66767125 28.946648055555556 -- 0.927 0.371
NGC7117 326.44605083333335 -48.420429999999996 -- 0.917 0.605
NGC7118 326.54066625 -48.353834444444445 -- 0.877 0.771
NGC7119 326.5650416666667 -46.515972222222224 -- 0.87 0.75
NGC7120 326.1383895833333 -6.523216944444444 -- 0.583 0.303
NGC7121 326.21907500000003 -3.619877222222222 -- 0.663 0.385
NGC7123 327.6940625 -70.33418888888889 -- 1.683 0.707
NGC7124 327.02242125 -50.565127499999996 12.22 1.447 0.579
NGC7125 327.3164375 -60.71317222222223 12.37 0.56 0.448
NGC7126 327.32555916666666 -60.609163888888894 12.36 0.857 0.48
NGC7127 325.9208333333333 54.615 -- -- --
NGC7128 325.99083333333334 53.715 9.7 3.6 3.6
NGC7129 325.7416666666667 66.11333333333333 11.5 120.0 120.0
NGC7130 327.0814216666667 -34.95124777777778 13.87 1.037 0.85
NGC7131 326.9003766666667 -13.182753055555555 -- 0.68 0.503
NGC7132 326.8189995833334 10.241105833333332 -- 0.647 0.414
NGC7133 326.11125000000004 66.16833333333334 -- -- --
NGC7134 327.23333333333335 -12.973333333333333 13.4 -- --
NGC7135 327.44167208333334 -34.876270833333336 13.3 1.583 1.203
NGC7137 327.0543925 22.15958472222222 -- 1.033 0.93
NGC7138 327.25456333333335 12.51422 -- 0.767 0.383
NGC7139 326.535775 63.791513888888886 -- 1.267 1.267
NGC7140 328.06396666666666 -55.56966388888889 13.49 1.957 0.704
NGC7141 328.06396666666666 -55.56966388888889 13.49 1.957 0.704
NGC7142 326.29 65.78194444444445 9.3 8.0 8.0
NGC7144 328.17703750000004 -48.25381361111111 10.71 1.72 1.651
NGC7145 328.3343208333333 -47.882488888888886 11.23 1.34 1.26
NGC7146 327.94736500000005 3.0170244444444445 -- 0.493 0.316
NGC7147 327.99338666666665 3.071718611111111 -- 0.577 0.507
NGC7148 328.09759583333334 3.427111111111111 -- 0.527 0.369
NGC7149 328.0486133333334 3.3011330555555554 -- 0.76 0.623
NGC7151 328.7730491666667 -50.655405 -- 1.31 0.393
NGC7152 328.49608375 -29.289146944444447 -- 0.773 0.449
NGC7153 328.6475095833333 -29.063602222222222 -- 1.447 0.289
NGC7154 328.83775875000003 -34.81423083333333 12.35 0.927 0.593
NGC7155 329.04050958333335 -49.52198638888889 11.83 1.237 0.767
NGC7156 328.6402045833333 2.9432469444444447 12.72 0.81 0.761
NGC7157 329.23629166666666 -25.350615555555557 -- 0.637 0.382
NGC7158 329.23589833333335 -11.658593333333334 -- 0.457 0.274
NGC7159 329.10669958333335 13.562592222222223 -- 0.37 0.333
NGC7160 328.45 62.58833333333333 6.1 144.0 144.0
NGC7162 329.91258833333336 -43.30613833333333 -- 1.14 0.524
NGC7163 329.83503958333336 -31.883093333333335 -- 1.297 0.596
NGC7164 329.0985154166667 1.3639000000000001 -- 0.54 0.367
NGC7165 329.85864166666664 -16.512397222222223 13.54 0.733 0.469
NGC7166 330.13710958333337 -43.389674444444445 11.84 1.487 0.743
NGC7167 330.1276541666667 -24.632594444444447 -- 0.98 0.725
NGC7168 330.53079083333336 -51.743073333333335 11.86 1.24 0.893
NGC7169 330.70270208333335 -47.69781638888889 -- 0.553 0.288
NGC7170 330.35942708333334 -5.432739166666667 -- 0.727 0.523
NGC7171 330.258385 -13.269787500000001 -- 1.633 0.817
NGC7172 330.5079041666667 -31.86988888888889 13.61 2.57 1.58
NGC7173 330.51322541666667 -31.973705 -- 0.88 0.739
NGC7174 330.526875 -31.992972222222225 12.15 2.31 0.877
NGC7175 329.69166666666666 54.818333333333335 -- -- --
NGC7176 330.53513875000004 -31.989846111111113 -- 1.533 0.951
NGC7177 330.171875 17.738116666666667 -- 1.49 1.013
NGC7178 330.60500083333335 -35.79034361111111 -- 0.567 0.249
NGC7179 331.20564708333336 -64.04682027777777 13.43 1.333 0.533
NGC7180 330.57686875 -20.547828333333335 -- 1.02 0.469
NGC7181 330.43126625 -1.960566111111111 -- 0.537 0.408
NGC7182 330.46525166666663 -2.1966438888888886 -- 0.513 0.339
NGC7183 330.59008458333335 -18.916493055555556 -- 1.923 0.731
NGC7184 330.6659525 -20.8127 11.2 6.31 1.35
NGC7185 330.7364154166667 -20.471338055555552 13.03 0.933 0.616
NGC7187 330.68540125000004 -32.803178055555556 -- 0.813 0.748
NGC7188 330.87087125000005 -20.31785777777778 -- 0.777 0.404
NGC7189 330.81664125 0.5711127777777778 -- 0.693 0.499
NGC7190 330.77784833333334 11.199295555555556 -- 0.733 0.396
NGC7191 331.71573750000005 -64.63459666666667 -- 1.13 0.475
NGC7192 331.7087945833334 -64.31631138888889 11.21 1.253 1.153
NGC7193 330.7625 10.801666666666668 -- -- --
NGC7194 330.87890166666665 12.636781944444444 -- 0.83 0.631
NGC7195 330.87618375 12.660833611111112 -- 0.443 0.39
NGC7196 331.47837791666666 -50.11940777777778 11.54 1.28 1.075
NGC7197 330.7417704166667 41.058971388888885 -- 1.467 0.733
NGC7198 331.30933874999994 0.6482619444444444 -- 0.703 0.577
NGC7199 332.1243679166667 -64.70609111111112 13.22 0.687 0.536
NGC7200 331.78961541666666 -49.99549138888889 -- 0.653 0.51
NGC7201 331.63314291666666 -31.263036111111113 -- 1.16 0.441
NGC7202 331.6804166666667 -31.218888888888888 -- -- --
NGC7203 331.68293000000006 -31.162465833333332 -- 1.05 0.672
NGC7204 331.730225 -31.05316388888889 -- 1.327 0.345
NGC7205 332.1430066666667 -57.44266277777778 -- 2.357 1.32
NGC7206 331.42037416666665 16.785292222222225 -- 0.737 0.634
NGC7207 331.44027375 16.767798055555556 -- 0.567 0.249
NGC7208 332.1017458333333 -29.05121666666667 13.36 0.557 0.434
NGC7209 331.2241666666667 46.50805555555556 7.7 36.5 36.5
NGC7211 331.59112833333336 -8.089976111111111 -- 0.453 0.399
NGC7212 331.7582791666667 10.233566111111111 -- 0.91 0.382
NGC7213 332.3175416666666 -47.16669861111111 12.08 2.113 1.987
NGC7214 332.2819295833333 -27.80948888888889 14.1 1.113 0.735
NGC7215 332.14365541666666 0.5117327777777778 -- 0.58 0.244
NGC7216 333.1494404166666 -68.66186305555556 -- 0.99 0.713
NGC7217 331.96832666666666 31.359342222222224 11.92 2.477 2.279
NGC7218 332.5488 -16.660999999999998 -- 2.57 1.07
NGC7219 333.2874504166667 -64.84900916666666 13.13 0.787 0.551
NGC7220 332.87919791666667 -22.952849722222222 -- 0.483 0.367
NGC7221 332.81353208333337 -30.563206666666666 12.13 1.217 0.925
NGC7222 332.7155866666667 2.105821388888889 -- 0.67 0.536
NGC7223 332.5381908333334 41.017266666666664 -- 0.9 0.666
NGC7224 332.8974 25.864380555555556 -- 0.817 0.588
NGC7225 333.27935791666664 -26.150136944444444 -- 1.05 0.903
NGC7226 332.605 55.39805555555556 9.6 2.3 2.3
NGC7227 332.88043458333334 38.721363333333336 -- 0.863 0.432
NGC7228 332.9524691666667 38.699172499999996 -- 0.857 0.497
NGC7229 333.5134291666667 -29.38271388888889 -- 0.707 0.693
NGC7230 333.5549045833334 -17.074147777777778 -- 0.68 0.571
NGC7231 333.12548749999996 45.328452777777784 -- 1.157 0.463
NGC7232 333.9084154166667 -45.85011361111111 11.79 1.817 0.581
NGC7233 333.95413333333335 -45.846405555555556 12.82 1.08 0.821
NGC7234 0.0 0.0 -- -- --
NGC7235 333.0829166666667 57.27111111111111 7.7 8.4 8.4
NGC7236 333.6874525 13.84651388888889 14.3 0.983 0.393
NGC7237 333.6953541666667 13.840869444444445 -- 1.82 0.95
NGC7239 333.7558966666667 -5.0532602777777775 -- 0.493 0.385
NGC7240 333.84398125 37.280676666666665 -- 0.567 0.453
NGC7241 333.957825 19.23236111111111 -- 1.99 0.517
NGC7242 333.91461250000003 37.298744444444445 -- 1.747 1.258
NGC7243 333.7875 49.83 6.4 30.6 30.6
NGC7244 334.1118858333333 16.471408333333333 -- 0.473 0.293
NGC7245 333.81208333333336 54.336111111111116 9.2 2.5 2.5
NGC7246 334.4278966666667 -15.571322499999999 -- 0.847 0.525
NGC7247 334.4219004166667 -23.73099472222222 -- 0.903 0.614
NGC7248 334.21933875 40.50456361111111 12.39 1.7 0.9
NGC7249 335.129025 -55.124849166666664 -- 0.49 0.372
NGC7250 334.5740666666667 40.56240555555555 12.58 0.99 0.396
NGC7251 335.11292875 -15.773604444444445 -- 0.787 0.724
NGC7252 335.18656166666665 -24.678308055555558 12.06 0.88 0.757
NGC7253 334.86541666666665 29.395791666666668 -- 1.567 0.345
NGC7254 335.6510291666667 -21.737225000000002 -- 0.637 0.407
NGC7255 335.7833541666667 -15.541413888888888 -- 0.777 0.249
NGC7256 335.6510291666667 -21.737225000000002 -- 0.637 0.407
NGC7257 335.6518129166667 -4.120745833333333 -- 0.903 0.687
NGC7258 335.74211958333336 -28.345201666666664 -- 0.8 0.384
NGC7259 335.7731029166667 -28.954844722222223 -- 0.687 0.536
NGC7260 335.6518129166667 -4.120745833333333 -- 0.903 0.687
NGC7261 335.05583333333334 58.128055555555555 8.4 6.1 6.1
NGC7262 335.86898083333335 -32.36428416666667 -- 0.487 0.448
NGC7263 335.43850791666665 36.350007500000004 -- 0.687 0.494
NGC7264 335.557525 36.38698055555555 -- 1.397 0.251
NGC7265 335.61452583333335 36.209807222222224 -- 1.3 1.014
NGC7266 335.99569375 -4.073344444444444 -- 0.623 0.449
NGC7267 336.0908891666666 -33.69410194444444 -- 1.15 0.736
NGC7268 336.41970833333335 -31.200683333333334 -- 0.88 0.634
NGC7269 336.44422791666665 -13.166336388888888 -- 0.72 0.461
NGC7270 335.94809875 32.40306527777778 -- 0.767 0.491
NGC7271 335.9899208333333 32.36685055555556 -- 0.44 0.246
NGC7272 336.1322016666667 16.58818472222222 -- 0.67 0.549
NGC7273 336.03835541666666 36.19986333333333 -- 0.717 0.502
NGC7274 336.04614166666664 36.125841666666666 -- 0.857 0.805
NGC7275 336.07185166666665 32.44633777777778 -- 0.89 0.214
NGC7276 336.0599041666666 36.08751388888889 -- 0.503 0.463
NGC7277 336.54562500000003 -31.145266666666664 -- 0.857 0.377
NGC7278 337.0935075 -60.16994 -- 0.383 0.368
NGC7279 336.80279499999995 -35.14037583333333 13.78 0.68 0.354
NGC7280 336.61489916666665 16.1481725 -- 1.383 0.885
NGC7281 336.2583333333333 57.86833333333333 -- 16.6 16.6
NGC7282 336.4743583333333 40.31486083333333 -- 0.863 0.449
NGC7283 337.13647249999997 17.470340555555556 -- 0.437 0.236
NGC7284 337.14967583333333 -24.844188055555556 -- 1.67 0.969
NGC7285 337.1583333333333 -24.840777777777777 -- 2.45 1.51
NGC7286 336.96050833333334 29.095991666666666 -- 0.867 0.364
NGC7287 337.2025 -22.202222222222222 14.75 0.45 0.33
NGC7288 337.06231541666665 -2.884535 -- 0.773 0.464
NGC7289 337.33432583333337 -35.47194638888889 -- 0.703 0.577
NGC7290 337.1102208333333 17.147481388888888 -- 0.787 0.425
NGC7291 337.12296541666666 16.783186666666666 -- 0.87 0.679
NGC7292 337.1095458333333 30.291641666666667 -- 2.3 1.8
NGC7293 337.41060583333336 -20.837151944444443 13.524 13.4 13.4
NGC7294 338.03357083333333 -25.397830555555554 -- 1.027 0.595
NGC7296 337.0 52.321111111111115 9.7 6.4 6.4
NGC7297 337.79298916666664 -37.82645638888889 -- 0.593 0.463
NGC7298 337.711 -14.188277777777778 -- 0.58 0.441
NGC7299 337.8879670833333 -37.80954583333333 -- 0.457 0.384
NGC7300 337.74963333333335 -14.00355 -- 1.34 0.563
NGC7301 337.6446125 -17.573822777777778 -- 0.723 0.405
NGC7302 338.09922166666666 -14.120578055555557 -- 1.283 0.796
NGC7303 337.88675 30.95595833333333 -- 0.727 0.509
NGC7304 337.88675 30.95595833333333 -- 0.727 0.509
NGC7305 338.0579904166667 11.712195 -- 0.567 0.487
NGC7306 338.3186879166667 -27.24656277777778 -- 0.91 0.546
NGC7307 338.46888083333334 -40.93282472222222 -- 1.293 0.414
NGC7308 338.63381833333335 -12.933804722222222 -- 0.703 0.549
NGC7309 338.58575874999997 -10.356974166666665 -- 0.97 0.776
NGC7310 338.65372625 -22.4850675 14.2 0.48 0.403
NGC7311 338.52829375 5.570325555555556 -- 1.34 0.67
NGC7312 338.64496958333336 5.817348333333333 -- 0.843 0.573
NGC7313 338.8857125 -26.101755555555556 -- 0.383 0.253
NGC7314 338.94249375 -26.050434444444445 13.11 4.37 1.86
NGC7315 338.88209333333333 34.803441666666664 -- 0.677 0.65
NGC7316 338.98479041666667 20.322243333333333 -- 0.597 0.525
NGC7317 338.96611708333336 33.94493277777777 13.6 0.83 0.79
NGC7318 338.99129999999997 33.965630555555556 -- -- --
NGC7319 339.01500833333336 33.975883333333336 13.53 1.62 1.07
NGC7320 339.01419125 33.948228611111105 12.63 2.34 1.29
NGC7321 339.1167325 21.621770555555557 -- 0.86 0.585
NGC7322 339.4643966666667 -37.231163055555555 -- 0.62 0.471
NGC7323 339.22326375000006 19.143888333333333 -- 0.643 0.566
NGC7324 339.253865 19.14626277777778 -- 0.533 0.341
NGC7325 339.13958333333335 34.50138888888889 16.1 -- --
NGC7326 339.09477333333336 34.54367805555555 -- 0.62 0.298
NGC7328 339.37204541666665 10.531562222222224 13.1 1.177 0.494
NGC7329 340.10094583333336 -66.47895444444444 11.31 1.49 0.924
NGC7330 339.234005 38.54810972222222 -- 0.957 0.88
NGC7331 339.2668775 34.41577777777778 9.48 10.47 4.17
NGC7332 339.35223875 23.798286111111114 -- 2.427 0.631
NGC7334 339.4643966666667 -37.231163055555555 -- 0.62 0.471
NGC7335 339.33088000000004 34.447849999999995 13.35 1.443 0.924
NGC7336 339.34127708333335 34.4817625 -- 1.03 0.659
NGC7337 339.36094 34.37426888888889 -- 0.713 0.499
NGC7339 339.445375 23.786672222222222 -- 2.18 0.523
NGC7340 339.43415833333336 34.41 -- 0.69 0.566
NGC7341 339.77307666666667 -22.66665861111111 -- 1.843 0.922
NGC7342 339.55464708333335 35.498850555555556 -- 0.817 0.653
NGC7343 339.65771291666664 34.07150638888889 13.54 0.653 0.588
NGC7344 339.90099708333327 -4.158970555555556 -- 0.773 0.464
NGC7345 339.6868845833333 35.54062 -- 1.073 0.236
NGC7346 339.89765416666665 11.083279444444445 -- 0.45 0.342
NGC7347 339.9840083333333 11.027561111111112 -- 1.197 0.263
NGC7348 340.1511591666667 11.906285833333333 -- 0.48 0.24
NGC7349 340.31140791666667 -21.796216111111114 14.51 1.15 0.42
NGC7351 340.3622579166667 -4.444605833333333 -- 1.013 0.527
NGC7352 339.92912499999994 57.394999999999996 -- -- --
NGC7353 339.9060245833333 11.769905000000001 13.51 0.677 0.325
NGC7354 340.08280541666664 61.28576277777778 -- 0.41482833 0.41215667
NGC7355 340.87730791666667 -36.86515666666667 -- 0.597 0.239
NGC7356 340.50980625 30.708695 -- 1.043 0.48
NGC7357 340.599645 30.171279722222224 -- 0.527 0.411
NGC7358 341.40162875 -65.12178499999999 -- 1.413 0.452
NGC7359 341.20005541666666 -23.688014166666665 -- 1.197 0.383
NGC7360 340.8915416666666 4.151227777777778 -- 0.657 0.355
NGC7361 340.5767208333333 -30.05530277777778 12.5 1.037 0.29
NGC7362 340.9553770833333 8.705401388888887 -- 0.827 0.645
NGC7363 340.82674999999995 33.99883333333334 -- 0.85 0.85
NGC7364 341.1015479166667 0.16212749999999998 -- 0.91 0.655
NGC7365 341.291805 -19.951994166666665 -- 0.763 0.565
NGC7366 341.11100875 10.781294166666667 -- 0.36 0.259
NGC7367 341.14363333333336 3.646392222222222 -- 1.32 0.37
NGC7368 341.38211958333335 -39.34182416666667 -- 1.647 0.428
NGC7369 341.0512708333334 34.35115277777778 -- 0.643 0.54
NGC7370 341.4051533333333 11.057720000000002 -- 0.403 0.194
NGC7371 341.5156 -11.001203055555555 -- 1.0 0.98
NGC7372 341.44147375 11.1309125 -- 1.0 0.8
NGC7373 341.5808375 3.2100750000000002 -- 0.747 0.418
NGC7374 341.50405125 10.853618611111111 -- 0.577 0.427
NGC7375 341.63352875 21.08365722222222 -- 0.737 0.56
NGC7376 341.82235833333334 3.645547222222222 -- 0.443 0.301
NGC7377 341.94780958333337 -22.312158333333333 12.78 1.737 1.32
NGC7378 341.9487208333333 -11.816628611111112 -- 0.997 0.538
NGC7379 341.8871958333334 40.23876916666667 -- 0.96 0.73
NGC7380 341.8166666666667 58.125 -- 10.8 10.8
NGC7381 342.5339041666667 -19.725113888888888 -- 0.42 0.302
NGC7382 342.5999616666666 -36.857259166666665 -- 0.71 0.341
NGC7383 342.39851708333333 11.556374722222223 -- 0.64 0.384
NGC7384 342.44135375 11.552576111111112 -- 0.337 0.236
NGC7385 342.47744124999997 11.608568055555555 13.01 1.3 1.1
NGC7386 342.50893833333333 11.698589166666666 -- 1.033 0.723
NGC7387 342.5735508333333 11.636729722222222 -- 0.56 0.37
NGC7388 342.58666666666664 11.73472222222222 -- 0.36 0.31
NGC7389 342.5669404166667 11.56617888888889 -- 0.677 0.474
NGC7390 342.58138833333334 11.531190277777778 -- 0.473 0.293
