#Name Ra Dec Flux[V] maj_ax min_ax
IC3369 186.82056063234998 16.02449158317 -- 0.543 0.359
IC3370 186.90553272256997 -39.33784655242 12.119999885559082 1.713 1.439
IC3371 186.842719 10.866783 -- 0.8 0.8
IC3372 186.852276 25.287217 -- 0.157 0.157
IC3373 186.86585516871997 25.4539191221 -- -- --
IC3374 186.889522 10.003782 -- 0.9 0.9
IC3376 186.95974055784 26.993550705349993 -- 0.607 0.461
IC3378 187.00648631965998 17.29645920553 -- 0.33 0.158
IC3379 187.01766457901 17.305834179579996 -- 0.47 0.57
IC3381 187.06195775776996 11.78982199048 -- 0.523 0.377
IC3382 187.056498 13.570573 -- 0.637 0.153
IC3383 187.05128180043997 10.2976241427 15.180000305175781 1.5333333 1.5333333
IC3384 187.05125 25.09111111111111 -- 0.66 0.26
IC3387 187.078427 27.99572 -- 0.233 0.168
IC3388 187.11688908221998 12.823701637379997 14.729999542236328 0.5 0.5
IC3389 187.09797955797998 27.844943799030002 -- -- --
IC3390 187.11903541425997 24.80932198631 -- -- --
IC3391 187.11366249999998 18.415302777777782 -- 0.88 0.528
IC3392 187.18031864729997 14.999434250619998 -- 1.67 0.735
IC3393 187.17376975279 12.91590721081 14.239999771118164 0.6 0.288
IC3394 187.17173170239 26.7983379835 -- 0.433 0.364
IC3395 187.18539435064 25.03472089825 -- 0.257 0.185
IC3397 187.19396764771 25.73194047493 -- 0.3 0.246
IC3401 187.24512031478997 26.460064415910004 -- 0.23 0.161
IC3402 187.24702432760998 28.861995007470004 15.15999984741211 0.77 0.139
IC3403 187.2560921639 24.63266858962 -- 0.273 0.169
IC3405 187.24845917477 37.7301314981 -- 0.51 0.265
IC3406 187.2609708333333 27.640311111111114 -- 0.44 0.246
IC3407 187.26595387485997 27.77886698953 -- 0.663 0.398
IC3409 187.33844708318998 14.789296763539994 -- 0.36 0.338
IC3410 187.27571879828997 19.00480487124 -- 0.353 0.304
IC3411 187.30163955560997 24.58421704035 -- 0.247 0.133
IC3412 187.344364 9.989025 -- 1.4 1.0
IC3413 187.34382129094996 11.43387649514 -- 0.503 0.332
IC3414 187.36987666997 6.771820493589999 -- 0.57 0.308
IC3416 187.395663 10.793102 -- 0.53333336 0.53333336
IC3418 187.432997 11.404686 -- 1.5 1.0
IC3419 187.435761 15.024751 -- 0.5 0.5
IC3421 187.41096666666667 26.230624999999996 -- 0.297 0.249
IC3422 187.47753383407996 14.688363785149997 -- 0.427 0.358
IC3425 187.48495316661996 10.61534290585 -- 0.333 0.18
IC3427 187.54301892922996 10.779468954939999 -- 0.687 0.412
IC3430 187.570848 9.085136 -- 1.0333333 1.0333333
IC3431 187.600741 11.614486 -- 0.76666665 0.6
IC3432 187.61599583333333 14.16023888888889 -- 0.513 0.267
IC3434 187.61359999999996 18.80981388888889 -- 0.503 0.232
IC3435 187.66580000000002 15.129802777777778 -- 0.63 0.214
IC3436 187.62473221517996 19.67303194458 -- 0.53 0.329
IC3437 187.69125128893998 11.343159943249999 -- 0.267 0.187
IC3438 187.74879147653996 8.07789561523 -- 1.04 0.915
IC3440 187.77147499999995 12.029852777777778 -- 0.93333334 0.76666665
IC3441 187.76842420776998 28.85270113096 15.109999656677246 0.48 0.403
IC3442 187.83409846090998 14.11518587877 -- 0.95 0.74
IC3443 187.81555730409997 12.331780249149999 14.949999809265137 0.323 0.278
IC3446 187.84640416666662 11.492819444444445 -- 0.25 0.21
IC3447 187.82457686847997 10.680136914589998 -- 0.163 0.163
IC3448 187.8445583333333 17.207080555555553 -- 0.577 0.161
IC3449 187.845611 25.913976 -- 0.177 0.106
IC3450 187.85339583333328 26.795538888888892 -- 0.267 0.155
IC3451 187.85030124531997 28.85518823689 14.649999618530273 0.487 0.35
IC3453 187.907259 14.859785 -- 0.6333333 0.6333333
IC3454 187.9107833333333 27.495505555555553 -- 0.75 0.225
IC3457 187.96393291639 12.65698581397 14.5600004196167 1.2 0.9
IC3458 187.93337102267998 28.147357321650002 -- 0.287 0.264
IC3459 187.98349166666665 12.173916666666665 -- 0.527 0.232
IC3460 187.959939 27.386883 -- 0.63 0.2
IC3461 188.0114458333333 11.889766666666665 14.880000114440918 0.327 0.261
IC3462 188.04000833333333 15.301325000000004 -- 0.34 0.17
IC3465 188.05151249999997 12.061050000000002 16.15999984741211 0.25 0.105
IC3466 188.023685 11.817903 -- 2.0 1.1666666
IC3467 188.102324 11.787574 15.399999618530273 0.32 0.109
IC3468 188.05921638469 10.25143721402 -- 0.553 0.476
IC3469 188.04562215088 25.802841456890004 -- 0.113 0.113
IC3470 188.09730416666665 11.26321111111111 -- 0.49 0.421
IC3471 188.095044 16.018874 -- 1.0 1.0
IC3472 188.078251 24.728254 -- 0.44 0.44
IC3473 188.079472 18.244733 -- 1.1 0.6
IC3474 188.153865 2.6637690000000003 -- 2.24 0.34
IC3475 188.1707708333333 12.770538888888888 13.289999961853027 1.0 1.0
IC3476 188.17393333333334 14.051613888888888 -- 0.727 0.509
IC3478 188.18411100018 14.19618236427 -- 0.55 0.429
IC3479 188.17048682739997 25.40612778112 -- 0.147 0.147
IC3481 188.21773163052998 11.40435526712 -- 0.563 0.484
IC3482 188.25413288789997 27.830344233840002 -- 0.42 0.17
IC3483 188.29191 11.347339999999999 -- 0.433 0.269
IC3484 188.272125 17.402988888888885 -- 0.43 0.413
IC3485 56.03811731624 32.11926472843 10.020000457763672 -- --
IC3486 188.30844166666668 12.857713888888886 -- 0.43 0.327
IC3487 188.3066708333333 9.397155555555551 -- 0.36 0.216
IC3488 188.28519379740996 26.349372242879998 -- 0.413 0.397
IC3489 188.30707609712 12.246974263289998 -- 0.447 0.322
IC3490 188.307926 10.928537 -- 1.6666666 0.8333333
IC3491 188.28721666666664 27.094488888888897 -- 0.497 0.149
IC3492 188.3323833333333 12.853547222222224 15.300000190734863 0.317 0.247
IC3494 188.30712799423998 27.58405992127 -- 0.273 0.093
IC3495 188.375019 26.779647 -- 0.35 0.21
IC3496 188.37105000000003 26.738072222222225 -- 0.217 0.16
IC3499 188.43746648046 10.995726355900002 -- 0.883 0.318
IC3500 188.456936 13.962776999999999 -- 0.73333335 0.73333335
IC3501 188.46505936596 13.322453492110002 -- 0.493 0.454
IC3505 188.54298035658 15.96824757902 -- 0.663 0.265
IC3506 188.528079 12.741598 15.930000305175781 1.8666667 1.8666667
IC3508 188.5289344912 26.670763040530005 -- 0.447 0.393
IC3509 188.54805190468 12.048934173109998 -- 0.383 0.307
IC3510 188.56175078522998 11.071509076029999 -- 0.41 0.377
IC3515 188.56704780143 27.86224370083 -- 0.413 0.19
IC3516 188.57224999999997 27.452355555555553 -- 0.513 0.144
IC3517 188.628791 9.15412 -- 0.96666664 0.96666664
IC3518 188.630379 9.623434 -- 1.1666666 1.1666666
IC3519 188.659999 15.602664 -- 1.2666667 0.53333336
IC3520 188.632527 13.503668 -- 0.6333333 0.6333333
IC3521 188.66463497455996 7.16018929849 -- 0.53333336 0.53333336
IC3522 188.689901 15.220779 -- 0.5 0.5
IC3523 188.66417 14.016775 -- 0.6666667 0.56666666
IC3524 188.677188 14.223047 -- 1.6666666 1.6666666
IC3525 188.693491 10.176682 -- 1.0 0.8333333
IC3528 188.73291732 15.565654364410003 17.0 0.397 0.389
IC3530 188.70542916666665 17.814502777777776 -- 0.583 0.467
IC3533 188.75533420300997 25.77970771023 -- 0.323 0.265
IC3534 188.71721569728996 14.978181473779998 -- 0.6666667 0.6666667
IC3536 188.80203333333333 26.533297222222224 -- 0.4 0.136
IC3540 188.86344886691 12.75026269417 -- 0.52 0.437
IC3542 188.92165789984998 11.667107697449998 -- 0.407 0.195
IC3543 188.92274583333332 26.28549722222222 -- 0.56 0.112
IC3546 188.9236458333333 26.222163888888883 -- 0.61 0.329
IC3549 188.96189488224996 26.39524714855 -- -- --
IC3550 188.96545833333334 27.934472222222222 -- -- --
IC3556 188.9935591611 26.96604773995 -- 0.34 0.292
IC3557 189.03392039646997 16.64140593393 -- 0.473 0.369
IC3558 189.01174999999995 11.849863888888889 -- 0.187 0.149
IC3559 189.01400313619 26.987314800470003 -- 0.323 0.149
IC3561 189.01996655834998 26.89959628145 -- 0.48 0.221
IC3562 189.043967 9.922617 -- 0.73333335 0.73333335
IC3567 189.09465746447 13.60285706981 -- 0.357 0.243
IC3568 188.27856215089 82.56394517878 10.729999542236328 0.35 0.315
IC3569 189.03390416666662 19.322588888888887 -- 0.727 0.581
IC3571 189.083295 26.083772 -- 0.283 0.283
IC3573 189.11331538802 11.759361692609998 -- 0.273 0.164
IC3574 189.11916666666664 12.405833333333334 -- -- --
IC3576 189.15698 6.620887 15.399999618530273 2.24 2.14
IC3578 189.164215 11.101874 -- 0.6666667 0.6666667
IC3581 189.15829583333334 24.42859722222223 -- 0.49 0.372
IC3582 189.1266079507 26.20023074076 -- 0.457 0.256
IC3583 189.1814916666666 13.259147222222222 -- 2.2 1.1
IC3585 189.16625675975996 26.829931735599992 -- 0.567 0.544
IC3586 189.22857499999998 12.52013611111111 -- 0.393 0.346
IC3587 189.201475 27.548600000000004 -- 0.91 0.164
IC3588 189.23488458289998 14.217304593009999 -- 1.613 1.484
IC3589 189.25502789693996 6.9370240259700005 -- -- --
IC3590 189.21125882948 27.278068694259993 -- 0.613 0.196
IC3591 189.261238 6.925906 -- 1.3 1.3
IC3592 189.22268496851999 27.862049560970004 -- 0.49 0.274
IC3593 189.22471138278 27.74906146707 -- 0.423 0.33
IC3595 189.276666666667 23.7869444444444 -- 0.37 0.26
IC3597 189.352667 23.864054 -- 0.98 0.69
IC3598 189.33777501212998 28.20814860784 -- 0.743 0.357
IC3599 189.421641416 26.707634518580004 16.5 0.333 0.267
IC3600 189.421509 27.129564 -- 0.263 0.195
IC3601 189.473521 15.224656 -- 0.533 0.309
IC3602 189.5295708333333 10.082561111111113 -- 0.263 0.211
IC3603 189.56725956830996 15.569810332019996 -- 0.363 0.24
IC3604 189.58631533604 11.730725877490002 -- 0.51 0.35
IC3605 189.587298 19.541313 -- 1.5 1.3333334
IC3606 189.60455141690997 12.610630116989999 -- 0.32 0.301
IC3608 189.655535 10.47587 -- 0.657 0.236
IC3609 189.64467844699 14.3523987171 -- 0.5 0.4
IC3611 189.76666249999997 13.3638 -- 0.503 0.393
IC3612 189.76953923679997 14.729317742750002 -- 0.65 0.221
IC3614 64.79254976631 58.265479533720004 13.34000015258789 -- --
IC3615 189.75671249999996 18.200644444444443 -- 0.613 0.196
IC3616 64.83140649664 58.26159904358 15.0 -- --
IC3617 189.852709 7.964772 -- 0.4 0.6
IC3618 189.82135741837996 26.677770103550003 -- 0.387 0.356
IC3619 64.64616650289 58.30764068101999 11.800000190734863 -- --
IC3620 189.82504166666666 27.908741666666664 -- 0.58 0.186
IC3621 189.88993753438996 15.502566841820006 -- 0.507 0.405
IC3622 189.88535522674 15.43201398427 -- -- --
IC3623 189.86512996353997 27.1023456158 -- 0.44 0.378
IC3624 189.89362500623997 11.982189635670002 -- 0.6666667 0.56666666
IC3626 189.88189219289998 25.67739020699 -- 0.377 0.264
IC3627 189.88332552486 27.49729936707 -- 0.313 0.163
IC3629 189.94444960324998 13.5332655122 -- 0.587 0.223
IC3631 189.95007425352998 12.973970887389997 -- 0.7 0.392
IC3633 190.04687143826996 9.89612633372 -- 0.25 0.2
IC3635 190.0555583333333 12.874994444444445 -- 0.37 0.244
IC3637 190.081523 14.714996 -- 0.8333333 0.8333333
IC3638 190.06917319379 10.518519443980002 -- 0.363 0.283
IC3639 190.22014370180997 -36.75584916977 13.5 0.787 0.677
IC3640 190.10495651190996 26.52462612706 -- 0.37 0.17
IC3641 190.1119843333333 26.52157097222222 -- -- --
IC3643 190.17025470972996 12.406585810380001 -- 0.6 0.5
IC3644 190.15081666666663 26.50575277777778 -- 0.713 0.185
IC3646 190.1604458333333 26.526025 -- 0.41 0.205
IC3647 190.21950780109998 10.476507942540001 -- 1.32 0.83
IC3649 190.207024 21.104744 -- 0.21 0.164
IC3651 190.22039780541 26.728103055910005 -- 0.64 0.563
IC3652 190.24400118596998 11.184466923669998 -- 0.457 0.42
IC3653 190.31553076053999 11.387221581749998 -- 0.5 0.45
IC3654 190.30204212473998 22.589461259029996 -- 0.257 0.216
IC3655 190.31026619011 20.66616043762 -- 0.157 0.157
IC3656 190.30806507391 22.594921185100002 -- 0.383 0.199
IC3657 190.32920829318996 21.67250222747 -- -- --
IC3658 190.33597489870996 14.700559549349999 -- 0.6666667 0.6666667
IC3659 190.36505330606 22.930818342660004 -- 0.257 0.154
IC3662 190.40109819395997 23.42514672235 -- 0.42 0.353
IC3663 190.414217 12.247396 -- 1.1666666 0.56666666
IC3665 190.44186800134997 11.488662346719998 -- 1.0 1.0
IC3667 190.38707352989996 41.15088477098 10.779999732971191 1.573 1.353
IC3670 190.47924476370997 11.77417875251 -- 1.0666667 0.8666667
IC3671 190.46405048262997 23.51062164756 -- 0.56 0.54
IC3672 190.53611410654997 11.754288589930002 -- 0.557 0.468
IC3675 190.46963409148998 41.27392104605 12.350000381469727 1.78 1.41
IC3683 190.58601989028998 20.871304940509997 -- 0.273 0.235
IC3686 190.64998420628996 10.56529391826 -- 0.49 0.196
IC3687 190.56314201313 38.50162350915 -- 1.695 1.51
IC3688 190.65571981955998 14.3572081206 -- 1.86 0.81
IC3690 190.70513749999995 10.357458333333334 -- 0.46 0.258
IC3692 190.72498661017997 20.98975147925 -- 0.61 0.488
IC3693 190.741809 10.681926 -- 0.66 0.46
IC3694 190.7803327757 11.21197746793 -- 0.317 0.234
IC3697 190.74523280675 39.84566567793001 -- 0.32 0.243
IC3698 190.82209239344 11.211512258880001 -- 0.223 0.188
IC3702 190.868167 10.873843 -- 0.247 0.192
IC3704 190.93990639779997 10.76994231867 -- 0.76 0.243
IC3708 190.98599166666665 13.126350000000002 -- 4.9 2.69
IC3709 191.01679538991996 9.063305866409998 -- 0.363 0.298
IC3710 191.040489 12.114181 -- 0.76666665 0.76666665
IC3713 191.01319413933996 41.168911571619994 -- 0.47 0.31
IC3714 191.09623749999997 10.188863888888891 -- 0.347 0.173
IC3715 191.089211 20.024332 -- -- --
IC3716 191.19793628035 8.10683988988 -- 3.3333333 1.3333334
IC3717 191.09562499999996 39.522433333333325 -- 0.597 0.167
IC3718 191.1916333333333 12.351452777777777 -- 0.873 0.297
IC3720 191.193841 12.066893 -- 1.0 0.73333335
IC3723 191.12736618086998 40.73690686418 -- 0.32 0.147
IC3724 191.22398954100998 10.28237796006 -- 0.177 0.145
IC3725 191.22136399034 18.75526010817 -- 0.883 0.336
IC3726 191.17722916666665 40.67887777777777 -- 0.953 0.229
IC3727 191.273602 10.900869 -- 0.6666667 0.6666667
IC3728 191.26302299190996 20.97406311162 -- 0.21 0.185
IC3729 191.22131978315997 39.351193385760006 -- 0.34 0.26
IC3730 191.277332 21.169578 -- 0.373 0.321
IC3731 191.27193877271998 12.446374987869998 -- 0.293 0.241
IC3734 191.288663 23.039044 -- 0.25 0.14
IC3735 191.33508796910996 13.692667045639999 -- 0.503 0.393
IC3736 191.3292375 21.53584166666667 -- 0.283 0.193
IC3740 191.3775958333333 20.816105555555556 -- 0.33 0.198
IC3744 191.42303351145 19.50055061421 -- 0.32 0.256
IC3745 191.43693161630998 19.177246600600004 -- 0.457 0.338
IC3746 191.38295778963 37.82354752719 -- 0.23 0.189
IC3751 191.43796002016 37.82305676744 -- 0.203 0.167
IC3754 191.56474536644998 8.348460840459998 -- 0.823 0.362
IC3756 191.54207 11.914603 -- 0.73333335 0.5
IC3758 191.49861373220998 40.77484940196 -- 0.377 0.331
IC3759 191.57406115251 20.782995880059996 -- 0.47 0.15
IC3761 191.61386936348998 20.289107463340002 -- 0.163 0.163
IC3763 191.69178212555997 21.98513481098 -- 0.207 0.186
IC3764 191.73666391090998 9.85709699213 -- 0.423 0.313
IC3766 191.72298430605 19.110695318110004 -- 0.18 0.133
IC3770 191.81542320833333 9.19911763888889 -- -- --
IC3771 191.71954399712 39.17304727121 -- 0.21 0.126
IC3772 191.7337208333333 36.53084722222222 -- 0.37 0.259
IC3773 191.81373668267997 10.20359559917 -- 0.707 0.339
IC3774 191.75458524345999 36.28835097145999 -- 0.43 0.241
IC3775 191.817082 11.76022 -- 2.1 0.6333333
IC3776 191.800936 22.484449 -- 0.49 0.21
IC3778 191.758089 40.596428 -- 0.29 0.273
IC3779 191.83450416666668 12.16655 -- 0.343 0.213
IC3783 191.86594256506996 40.56655386917 -- 0.373 0.306
IC3784 191.961308 19.384174 -- 0.44 0.25
IC3785 191.967375 19.275222222222222 -- -- --
IC3786 191.90373536695998 39.04601648365 -- 0.217 0.178
IC3788 192.03025649378998 18.8688597882 -- 0.307 0.258
IC3789 192.02957347049 20.194018769970004 -- 0.353 0.304
IC3793 192.049524 19.151691 -- -- --
IC3795 192.0213295137602 40.7196521185615 -- 0.493 0.158
IC3799 192.24856666666668 -14.399236111111108 -- 1.587 0.254
IC3804 192.19109298168996 35.332744740269995 -- 0.957 0.478
IC3806 192.23090389547 14.90766374906 -- 1.047 0.377
IC3808 192.24480357100998 40.59591076836999 17.190000534057617 0.573 0.298
IC3809 192.26878407745 36.48906252991 -- 0.323 0.213
IC3812 192.47418714838997 -6.717423264379999 -- 0.893 0.25
IC3813 192.50970347723998 -25.92070820467 -- 0.95 0.741
IC3814 192.38506751766997 20.05046156033 -- 0.59 0.38
IC3815 192.41053129201998 19.27499950616 -- 0.27 0.146
IC3816 192.36864047988 37.23029837511 -- 0.383 0.322
IC3817 192.431135 22.831259 -- 0.197 0.126
IC3820 192.41194166666665 37.116925 -- 0.21 0.197
IC3822 192.59467095506 -14.321955504790001 -- 0.98 0.196
IC3824 192.627425 -14.425799999999999 -- 0.663 0.398
IC3826 192.66623237690996 -9.03103409459 -- 0.723 0.347
IC3827 192.71720833333333 -14.491902777777776 -- 0.51 0.459
IC3828 192.58620804702997 37.94898005836 -- 0.26 0.192
IC3829 192.88553718012997 -27.78306252495 -- 0.797 0.494
IC3831 192.82736250000002 -14.573566666666666 -- 1.073 0.623
IC3832 192.705026 39.810468 -- 0.46 0.39
IC3833 192.88482256589998 -13.32999331514 -- 1.33 0.532
IC3834 192.88488958362 -14.221116888659996 -- 0.77 0.447
IC3835 192.73272639696998 40.18683560434 -- 0.34 0.17
IC3836 192.76551447268997 40.18417417079001 -- 0.49 0.22
IC3840 192.941547 21.733748 -- 0.624 0.624
IC3843 192.9132512853 39.00131195707 -- 0.48 0.24
IC3844 193.02710326651 39.81824495414 -- 0.227 0.168
IC3847 193.14054 22.064714 -- 0.203 0.134
IC3850 193.16466189834998 40.10306460021 -- 0.413 0.289
IC3852 193.26368749999997 35.77353888888889 -- 0.227 0.095
IC3857 193.48371544961 19.607081939339995 -- 0.42 0.34
IC3862 193.47052083333332 36.08699444444445 -- 0.26 0.14
IC3863 193.47430698977996 38.480535493530006 -- 0.48 0.24
IC3867 193.58158610860997 18.94178387693 -- 0.353 0.219
IC3868 193.58748206533 18.99032909658 -- -- --
IC3870 193.58989846197997 22.381671369650004 -- 0.17 0.112
IC3873 193.63169038139 18.882645679620005 -- 0.43 0.42
IC3875 193.65486751243998 22.036419367829996 -- 0.34 0.26
IC3876 193.70137916375998 19.015535172420005 -- -- --
IC3879 193.63272083333334 38.62848333333333 -- 0.317 0.234
IC3880 193.699934 22.502233 -- 0.24 0.125
IC3881 193.70286666666664 19.178347222222225 -- 0.697 0.209
IC3882 193.72379461685 22.575547105459997 -- 0.217 0.121
IC3883 193.80623600634 -8.11980599132 -- 0.727 0.32
IC3884 193.74053017251 19.68126067079 -- 0.237 0.199
IC3885 193.67804657793 37.154716595470006 -- 0.253 0.203
IC3888 193.69320678539 39.57123587671 -- 0.687 0.302
IC3890 193.70938831254998 37.1853097437 -- 0.23 0.166
IC3891 193.742713 36.052719 -- 0.207 0.128
IC3892 193.77516082582 39.221946003620005 -- 0.683 0.328
IC3893 193.781022 38.623848 -- 0.363 0.153
IC3895 193.78843833053998 39.20324966415 -- 0.453 0.435
IC3896 194.18001450801998 -50.34688837792 11.600000381469727 1.843 1.438
IC3898 193.84934062166 37.58291297845 -- 0.2 0.168
IC3899 193.91940074154996 20.63642917781 -- 0.237 0.123
IC3900 193.92207096224 27.25077167308 -- 0.54 0.356
IC3904 193.94001156755 36.29345433624 -- 0.367 0.257
IC3908 194.16926666666663 -7.5628 -- 1.593 0.414
IC3909 194.01176136605997 40.38544993546 -- 0.37 0.28
IC3913 194.11909072565 27.291250389309997 14.9399995803833 0.36 0.252
IC3916 194.12980183133 38.61337455848 -- 0.637 0.471
IC3918 194.22309308299 22.373634221480003 -- 0.26 0.218
IC3919 194.2029741417 38.58874097555999 -- 0.343 0.206
IC3921 194.23567083333333 38.63933333333334 -- 0.283 0.142
IC3922 194.23961301096 38.478290124379996 -- 0.427 0.188
IC3927 194.54326131909 -22.876060433499998 -- 0.837 0.803
IC3928 194.32622502181 40.44163918358 -- 0.33 0.26
IC3929 194.42104426918996 20.39659217188 -- 0.24 0.197
IC3930 194.34326576595998 38.76489451262 -- 0.56 0.29
IC3931 194.48829862043996 19.617625520350003 -- 0.427 0.222
IC3934 194.57311026090997 18.82541436049 -- 0.5 0.48
IC3935 194.55281392723 26.396862350810004 -- 0.813 0.586
IC3940 194.56858804793998 35.83890745381 -- 0.387 0.224
IC3942 194.65098076686996 36.13208647967 -- 0.213 0.209
IC3943 194.65147303985998 28.11374200419 14.130000114440918 0.64 0.218
